Agency_Name,State_Name,District_Name,Tahsil_Name,Station_Name,Latitude,Longitude,Station_Type,Station_Status
West Bengal GW,WEST BENGAL,BANKURA,JOYPUR,GHOGARA MONSHATOLA PREMISES,23.07801,87.39594,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,JOYPUR,GOPALNAGAR PRIMARY SCHOOL,23.093117,87.430232,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,BANSIHARI,5 NO. GANGURIA GP,25.310557,88.368893,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,BANSIHARI,MAHABARI GRAM PANCHAYAT,25.361476,88.361161,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,10 NO. UDAY GP,25.369167,88.603888,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,3 NO. BELBARI-II GP,25.410282,88.489522,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,4 NO. NANDANPUR GP,25.356669,88.427496,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,8 NO. BACHURIA,25.487225,88.613605,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,9 NO. CHALUN GP,25.441945,88.617773,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,HARIRAMPUR,11 NO. SAYIADPUR GP,25.406389,88.21806,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,HARIRAMPUR,4 NO. PUNDARI GP,25.345836,88.313163,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,HARIRAMPUR,5 NO. GOKARNA GP,25.351391,88.197775,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,KUSHMUNDI,AKCHA GP 1,24.159834,88.102539,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,JHARGRAM,JAMBONI,BELDA HS(Deep),22.431632,86.860855,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KARIMPUR-I,KARIMPUR BLOCK SEED FARM,23.981497,88.639215,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KARIMPUR-I,RADHARANI JUNIOR HIGH SCHOOL,23.97527,88.596,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KARIMPUR-I,RAJAPUR PRIMARY SCHOOL,24.029497,88.715046,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KARIMPUR-II,AUDIA PRIMARY SCHOOL,23.882151,88.636591,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KARIMPUR-II,DHORANDAHA GRAM PANCHAYAT OFFICE,24.00027,88.5861,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KARIMPUR-II,GOAS PRIMARY SCHOOL,23.916866,88.572423,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KARIMPUR-II,RAHAMATPUR PRIMARY SCHOOL,23.93983,88.60223,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGANJ,"BANPUR H. C., M.",23.45463186,88.76750769,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGANJ,"BHAGABANPUR PRY. SCHOOL, M.",23.45609997,88.64563006,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGAR-II,"TARAKDAS PRY. SCHOOL, M. SINGHATI",23.51890333,88.44780778,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NORTH 24 PARGANAS,GAIGHATA,DHARAMNAGAR G.P.O.,22.900445,88.701461,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NORTH 24 PARGANAS,GAIGHATA,JALESWAR F.P. SCHOOL,22.930448,88.730523,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NORTH 24 PARGANAS,GAIGHATA,SABAIPUR ADARSHA VIDYAPITH CAMPUS,22.954435,88.841855,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,HOWRAH,ULUBERIA-II,JAGARAMPUR FLOOD CENRE(Medium),22.512709,88.040761,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,HOWRAH,ULUBERIA-II,JAGARAMPUR FLOOD CENRE(Shallow),22.512709,88.040761,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NORTH 24 PARGANAS,GOSABA,MANGAL CHANDRA BIDYAPITH(Deep),22.214508,88.904534,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NORTH 24 PARGANAS,HABRA - I,ROUTARA G.P.O.,22.791667,88.588306,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NORTH 24 PARGANAS,HABRA - I,ROUTARA HEALTH CENTRE,22.776472,88.591972,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NORTH 24 PARGANAS,HAROA,FOKANIA MADRASA,22.603047,88.780776,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NORTH 24 PARGANAS,GOSABA,MANGAL CHANDRA BIDYAPITH(Medium),22.214508,88.904534,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,INDUS,BANGALCHAK PRIMARY SCHOOL,23.111862,87.53813,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,HANSKHALI,TARANIPUR PRIMARY SCHOOL,23.3638,88.61027,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,HARINGHATA,MALIADANGA PRIMARY SCHOOL,22.910148,88.608241,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KALIGANJ,GOBINDAPUR PRIMARY SCHOOL,23.750885,88.298525,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KARIMPUR-I,CHAK MARUA PRIMARY SCHOOL,23.91944,88.70027,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGANJ,"HALDARPARA PRY. SCHOOL, GEDE M.",23.4827415,88.77943758,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGANJ,"HAREKRISHNA KONAR PALLY PRY.SCH, BHAJANGHAT M.",23.38869597,88.73566106,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGANJ,"PUTIKHALI PRY. SCHOOL, M.",23.41071525,88.75302239,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGANJ,"UTTAR MATIARI PRY. SCHOOL, MATARI M.",23.45804097,88.7769885,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGAR - II,ANANDANAGAR PRIMARY SCHOOL,23.448935,88.490034,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGAR-I,GOBRAPOTA J. H. S.,23.42288889,88.54208456,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGAR-I,HARANAGAR PRY. SCHOOL,23.44372003,88.49862,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGAR-II,BAHADURPUR PRIMARY SCHOOL,23.438515,88.462958,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGAR-II,"PATRADAHA PRY. SCHOOL, M. PATRADAHA",23.52141389,88.50092222,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGAR-II,RAKHALGACHHI BRAHMANPARA PRY. SCHOOL,23.51665306,88.41028,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNANAGAR-II,BELPUKUR PRIMARY SCHOOL,23.47861,88.4077,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISNAGANJ,HUDA DIGAMBARPUR PRIMARY SCHOOL,23.49772,88.71347,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,NABADWIP,BRAHMANPURA PRY. SCHOOL. M. BRAHMANPURA,23.37487203,88.39461253,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,RAIPUR,MANDALKULI GPO(Shallow),22.73348,86.912795,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,RAIPUR,RASPAL PHC(Deep),22.729922,86.82905,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,RAIPUR,RASPAL PHC(Shallow),22.729922,86.82905,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,RANIBUNDH,BARIKUL GPO(Deep),22.772357,86.791723,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,RANIBUNDH,BARIKUL GPO(Shallow),22.772357,86.791723,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,RANIBUNDH,HALUDKANALI GPO(Deep),22.902047,87.854218,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,RANIBUNDH,HALUDKANALI GPO(Shallow),22.902047,87.854218,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,RANIBUNDH,JHILIMILI PHC(Deep),22.810725,86.645668,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,RANIBUNDH,JHILIMILI PHC(Shallow),22.810725,86.645668,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,RANIBUNDH,KAMO GPO(Deep),22.886648,86.73445,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,RANIBUNDH,KAMO GPO(Shallow),22.886648,86.73445,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,N24PGS,HABRA-I,RAJABALLAVPUR HIGH SCHOOL,22.846441,88.741216,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,N24PGS,HABRA-II,KAGLA RABINDRA SIKSHA NIKETAN,22.876597,88.648815,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,CHAKDAH,ICCHAPUR ADIBASIPARA PRIMARY SCHOOL,23.1077,88.5786,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,CHAKDAH,SILINDA PRIMARY SCHOOL,23.07916,88.652,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,CHAPRA,B. D. O. CHAPRA M.,23.52942428,88.54769025,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,CHAPRA,FULKALMI APO,23.555,88.614,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,CHAPRA,HATISALA PRY. SCHOOL M.,23.64581042,88.508561,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,CHAPRA,"HRIDAYPUR H. C., M.",23.64216631,88.54456903,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,JOYPUR,LOKPUR PRIMARY SCHOOL,23.066397,87.535225,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,KUSHMUNDI,BEROIL GP 6,25.47611,88.327227,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KARIMPUR - I,TAJPUR PRIMARY SCHOOL,23.941282,88.715932,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KARIMPUR-I,ARABPUR PRIMARY SCHOOL,23.9812,88.69117,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGANJ,"BLOCK DEV. OFFICE, KRISHNAGANJ M.",23.41349417,88.70340472,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGANJ,CHANDANNAGAR PRIMARY SCHOOL,23.41302,88.67982,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGAR-I,ITLA PRY. SCHOOL,23.3439545,88.4558185,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGAR-I,NALDAHA PRY. SCHOOL,23.4421965,88.54849217,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGAR-I,SARDANGA BOALIA PRY. SCHOOL,23.31470556,88.40450556,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KRISHNAGAR-II,"ALAUDDIN SMRITI PRY. SCHOOL, M. RUKUNPUR",23.52686861,88.38474694,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,JOYPUR,RAJGANJ PRIMARY SCHOOL,23.032725,87.447478,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,JOYPUR,SHIBER DANGA PRIMARY SCHOOL,22.951057,87.495541,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,INDPUR,ARALDIHI FP SCHOOL(Shallow),23.075002,86.968126,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,KHATRA,BAIDYANATHPUR GPO(Deep),23.01978,86.93415,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,KHATRA,BAIDYANATHPUR GPO(Shallow),23.01978,86.93415,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,KHATRA,BELEBAID PRIMARY SCHOOL(Deep),22.997077,86.68264,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,KHATRA,BELEBAID PRIMARY SCHOOL(Shallow),22.997077,86.68264,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,KHATRA,"SUPUR,HS(Deep)",23.021546,86.858753,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,KOTULPUR,BACKSIDE OF BHAGABANPUR PRIMARY SCHOOL,23.061208,87.583481,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,KOTULPUR,KARAK BERYA PRIMARY SCHOOL,23.018791,87.634267,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,KUSHMUNDI,DELU GP 5,25.501943,88.326111,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,KUSHMUNDI,KARANJI GP 2,25.560555,88.41917,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,5 NO. DWIPKHANDA GP,25.296111,88.631382,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,8 NO. GURAIL GP,25.228057,88.492775,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,HOOGHLY,NA,BALAGARH B.S.F.,23.123225,88.455904,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,HOOGHLY,NA,BILARA HIGH SCHOOL,22.779891,88.024959,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,HOOGHLY,NA,INCHURA HIGH SCHOOL,23.133071,88.396303,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,HOOGHLY,NA,KULGACHI SAMABAYA KRISHI UNNAYAN LTD,23.060523,88.376244,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,HOOGHLY,NA,NAITI G.P.O,22.887566,88.103454,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,HOOGHLY,NA,NARAYANPUR PRIMARY SCHOOL,22.832158,88.074417,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,HOOGHLY,NA,PURBA MALLICKPUR P. SCHOOL,22.782176,88.146033,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,BANKURA,KOTULPUR,MALIKPARA PRIMARY SCHOOL,23.020508,87.679503,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,HOOGHLY,NA,SOMNAGAR RAMKRISHNA VIDYAMANDIR,22.771699,88.097427,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,HARINGHATA,PANPUR ADARSHA VIDYAPITH,22.99305,88.5811,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,HARINGHATA,SUBUDDIPUR MAHATOPARA PRIMARY SCHOOL,22.971998,88.647824,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KALIAGANJ,GOKULNAGAR PRIMARY SCHOOL,23.6755,88.2608,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KALIAGANJ,RADHAKANTAPUR SAMOBAY KRISHI UNAYAN,23.71459,88.30672,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KALIGANJ,BALIDANGA PRIMARY SCHOOL,23.61974583,88.44882444,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,NADIA,KALIGANJ,BARA ATAGHI PRIMARY SCHOOL,23.667496,88.209621,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,N24PGS,BARRACKPORE-I,JETIA HEALTH CENTER(16),22.933297,88.4406,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,N24PGS,BARRACKPORE-I,PANASHI HEALTH CENTER(J.L.NO.24),22.925307,88.488797,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,N24PGS,BASIRHAT-I,LAND OF A.RAHAMAN,22.60662,88.845513,GROUND,INSTALLED
West Bengal GW,WEST BENGAL,N24PGS,BONGAON,CHOWBERIA-I G.P.O.,22.977954,88.671185,GROUND,INSTALLED
